source,direction,mcs_table,mcs_index,prb_count,sinr_db,tbler,tbs_bits,code_block_size_bits,code_block_count
sionna,PUSCH,Table 1,22,10,-5.0,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,-3.2142857142857144,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,-1.4285714285714284,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,0.35714285714285765,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,2.1428571428571432,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,3.928571428571429,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,5.714285714285715,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,7.5,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,9.285714285714286,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,11.071428571428573,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,12.857142857142858,1.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,14.642857142857142,0.060333333909511566,4608,4928,1
sionna,PUSCH,Table 1,22,10,16.42857142857143,0.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,18.214285714285715,0.0,4608,4928,1
sionna,PUSCH,Table 1,22,10,20.0,0.0,4608,4928,1
sionna,PUSCH,Table 1,22,100,-5.0,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,-3.2142857142857144,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,-1.4285714285714284,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,0.35714285714285765,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,2.1428571428571432,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,3.928571428571429,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,5.714285714285715,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,7.5,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,9.285714285714286,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,11.071428571428573,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,12.857142857142858,1.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,14.642857142857142,0.31159672888827894,47112,8448,6
sionna,PUSCH,Table 1,22,100,16.42857142857143,0.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,18.214285714285715,0.0,47112,8448,6
sionna,PUSCH,Table 1,22,100,20.0,0.0,47112,8448,6
sionna,PUSCH,Table 1,22,200,-5.0,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,-3.2142857142857144,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,-1.4285714285714284,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,0.35714285714285765,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,2.1428571428571432,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,3.928571428571429,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,5.714285714285715,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,7.5,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,9.285714285714286,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,11.071428571428573,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,12.857142857142858,1.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,14.642857142857142,0.5261009363226823,94248,8448,12
sionna,PUSCH,Table 1,22,200,16.42857142857143,0.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,18.214285714285715,0.0,94248,8448,12
sionna,PUSCH,Table 1,22,200,20.0,0.0,94248,8448,12
sionna,PUSCH,Table 1,23,10,-5.0,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,-3.2142857142857144,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,-1.4285714285714284,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,0.35714285714285765,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,2.1428571428571432,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,3.928571428571429,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,5.714285714285715,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,7.5,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,9.285714285714286,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,11.071428571428573,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,12.857142857142858,1.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,14.642857142857142,0.9900000095367432,4992,5280,1
sionna,PUSCH,Table 1,23,10,16.42857142857143,0.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,18.214285714285715,0.0,4992,5280,1
sionna,PUSCH,Table 1,23,10,20.0,0.0,4992,5280,1
sionna,PUSCH,Table 1,23,100,-5.0,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,-3.2142857142857144,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,-1.4285714285714284,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,0.35714285714285765,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,2.1428571428571432,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,3.928571428571429,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,5.714285714285715,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,7.5,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,9.285714285714286,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,11.071428571428573,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,12.857142857142858,1.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,14.642857142857142,0.999999999999,50184,8448,6
sionna,PUSCH,Table 1,23,100,16.42857142857143,0.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,18.214285714285715,0.0,50184,8448,6
sionna,PUSCH,Table 1,23,100,20.0,0.0,50184,8448,6
sionna,PUSCH,Table 1,23,200,-5.0,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,-3.2142857142857144,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,-1.4285714285714284,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,0.35714285714285765,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,2.1428571428571432,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,3.928571428571429,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,5.714285714285715,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,7.5,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,9.285714285714286,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,11.071428571428573,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,12.857142857142858,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,14.642857142857142,1.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,16.42857142857143,0.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,18.214285714285715,0.0,100392,8448,12
sionna,PUSCH,Table 1,23,200,20.0,0.0,100392,8448,12
sionna,PUSCH,Table 1,24,10,-5.0,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,-3.2142857142857144,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,-1.4285714285714284,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,0.35714285714285765,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,2.1428571428571432,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,3.928571428571429,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,5.714285714285715,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,7.5,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,9.285714285714286,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,11.071428571428573,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,12.857142857142858,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,14.642857142857142,1.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,16.42857142857143,0.15299999713897705,5376,5632,1
sionna,PUSCH,Table 1,24,10,18.214285714285715,0.0,5376,5632,1
sionna,PUSCH,Table 1,24,10,20.0,0.0,5376,5632,1
sionna,PUSCH,Table 1,24,100,-5.0,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,-3.2142857142857144,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,-1.4285714285714284,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,0.35714285714285765,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,2.1428571428571432,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,3.928571428571429,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,5.714285714285715,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,7.5,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,9.285714285714286,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,11.071428571428573,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,12.857142857142858,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,14.642857142857142,1.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,16.42857142857143,0.6872596754066691,54296,8448,7
sionna,PUSCH,Table 1,24,100,18.214285714285715,0.0,54296,8448,7
sionna,PUSCH,Table 1,24,100,20.0,0.0,54296,8448,7
sionna,PUSCH,Table 1,24,200,-5.0,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,-3.2142857142857144,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,-1.4285714285714284,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,0.35714285714285765,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,2.1428571428571432,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,3.928571428571429,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,5.714285714285715,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,7.5,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,9.285714285714286,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,11.071428571428573,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,12.857142857142858,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,14.642857142857142,1.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,16.42857142857143,0.8845259618696952,108552,8448,13
sionna,PUSCH,Table 1,24,200,18.214285714285715,0.0,108552,8448,13
sionna,PUSCH,Table 1,24,200,20.0,0.0,108552,8448,13
sionna,PUSCH,Table 1,25,10,-5.0,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,-3.2142857142857144,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,-1.4285714285714284,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,0.35714285714285765,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,2.1428571428571432,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,3.928571428571429,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,5.714285714285715,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,7.5,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,9.285714285714286,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,11.071428571428573,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,12.857142857142858,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,14.642857142857142,1.0,5760,6336,1
sionna,PUSCH,Table 1,25,10,16.42857142857143,0.9983333349227905,5760,6336,1
sionna,PUSCH,Table 1,25,10,18.214285714285715,0.0013333333190530539,5760,6336,1
sionna,PUSCH,Table 1,25,10,20.0,0.0,5760,6336,1
sionna,PUSCH,Table 1,25,100,-5.0,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,-3.2142857142857144,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,-1.4285714285714284,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,0.35714285714285765,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,2.1428571428571432,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,3.928571428571429,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,5.714285714285715,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,7.5,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,9.285714285714286,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,11.071428571428573,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,12.857142857142858,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,14.642857142857142,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,16.42857142857143,1.0,57376,8448,7
sionna,PUSCH,Table 1,25,100,18.214285714285715,0.009296082753269208,57376,8448,7
sionna,PUSCH,Table 1,25,100,20.0,0.0,57376,8448,7
sionna,PUSCH,Table 1,25,200,-5.0,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,-3.2142857142857144,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,-1.4285714285714284,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,0.35714285714285765,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,2.1428571428571432,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,3.928571428571429,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,5.714285714285715,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,7.5,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,9.285714285714286,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,11.071428571428573,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,12.857142857142858,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,14.642857142857142,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,16.42857142857143,1.0,114776,8448,14
sionna,PUSCH,Table 1,25,200,18.214285714285715,0.01850574835198282,114776,8448,14
sionna,PUSCH,Table 1,25,200,20.0,0.0,114776,8448,14
sionna,PUSCH,Table 1,26,10,-5.0,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,-3.2142857142857144,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,-1.4285714285714284,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,0.35714285714285765,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,2.1428571428571432,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,3.928571428571429,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,5.714285714285715,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,7.5,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,9.285714285714286,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,11.071428571428573,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,12.857142857142858,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,14.642857142857142,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,16.42857142857143,1.0,6144,6336,1
sionna,PUSCH,Table 1,26,10,18.214285714285715,0.2447618991136551,6144,6336,1
sionna,PUSCH,Table 1,26,10,20.0,0.0,6144,6336,1
sionna,PUSCH,Table 1,26,100,-5.0,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,-3.2142857142857144,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,-1.4285714285714284,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,0.35714285714285765,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,2.1428571428571432,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,3.928571428571429,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,5.714285714285715,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,7.5,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,9.285714285714286,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,11.071428571428573,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,12.857142857142858,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,14.642857142857142,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,16.42857142857143,1.0,61480,7744,8
sionna,PUSCH,Table 1,26,100,18.214285714285715,0.8941548087517821,61480,7744,8
sionna,PUSCH,Table 1,26,100,20.0,0.0,61480,7744,8
sionna,PUSCH,Table 1,26,200,-5.0,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,-3.2142857142857144,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,-1.4285714285714284,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,0.35714285714285765,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,2.1428571428571432,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,3.928571428571429,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,5.714285714285715,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,7.5,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,9.285714285714286,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,11.071428571428573,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,12.857142857142858,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,14.642857142857142,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,16.42857142857143,1.0,122976,8448,15
sionna,PUSCH,Table 1,26,200,18.214285714285715,0.9851659966608891,122976,8448,15
sionna,PUSCH,Table 1,26,200,20.0,0.0,122976,8448,15
sionna,PUSCH,Table 1,27,10,-5.0,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,-3.2142857142857144,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,-1.4285714285714284,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,0.35714285714285765,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,2.1428571428571432,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,3.928571428571429,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,5.714285714285715,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,7.5,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,9.285714285714286,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,11.071428571428573,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,12.857142857142858,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,14.642857142857142,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,16.42857142857143,1.0,6400,7040,1
sionna,PUSCH,Table 1,27,10,18.214285714285715,0.996666669845581,6400,7040,1
sionna,PUSCH,Table 1,27,10,20.0,0.003666666569188237,6400,7040,1
sionna,PUSCH,Table 1,27,100,-5.0,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,-3.2142857142857144,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,-1.4285714285714284,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,0.35714285714285765,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,2.1428571428571432,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,3.928571428571429,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,5.714285714285715,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,7.5,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,9.285714285714286,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,11.071428571428573,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,12.857142857142858,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,14.642857142857142,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,16.42857142857143,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,18.214285714285715,1.0,63528,8448,8
sionna,PUSCH,Table 1,27,100,20.0,0.02895963610578145,63528,8448,8
sionna,PUSCH,Table 1,27,200,-5.0,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,-3.2142857142857144,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,-1.4285714285714284,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,0.35714285714285765,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,2.1428571428571432,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,3.928571428571429,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,5.714285714285715,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,7.5,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,9.285714285714286,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,11.071428571428573,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,12.857142857142858,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,14.642857142857142,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,16.42857142857143,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,18.214285714285715,1.0,127080,8448,16
sionna,PUSCH,Table 1,27,200,20.0,0.05708061168818357,127080,8448,16
sionna,PUSCH,Table 2,9,10,-5.0,1.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,-3.2142857142857144,0.9300000071525574,2976,3200,1
sionna,PUSCH,Table 2,9,10,-1.4285714285714284,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,0.35714285714285765,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,2.1428571428571432,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,3.928571428571429,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,5.714285714285715,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,7.5,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,9.285714285714286,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,11.071428571428573,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,12.857142857142858,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,14.642857142857142,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,16.42857142857143,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,18.214285714285715,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,10,20.0,0.0,2976,3200,1
sionna,PUSCH,Table 2,9,100,-5.0,1.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,-3.2142857142857144,0.9999759900098133,28680,7744,4
sionna,PUSCH,Table 2,9,100,-1.4285714285714284,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,0.35714285714285765,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,2.1428571428571432,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,3.928571428571429,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,5.714285714285715,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,7.5,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,9.285714285714286,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,11.071428571428573,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,12.857142857142858,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,14.642857142857142,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,16.42857142857143,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,18.214285714285715,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,100,20.0,0.0,28680,7744,4
sionna,PUSCH,Table 2,9,200,-5.0,1.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,-3.2142857142857144,0.9999999917645759,57376,8448,7
sionna,PUSCH,Table 2,9,200,-1.4285714285714284,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,0.35714285714285765,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,2.1428571428571432,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,3.928571428571429,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,5.714285714285715,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,7.5,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,9.285714285714286,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,11.071428571428573,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,12.857142857142858,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,14.642857142857142,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,16.42857142857143,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,18.214285714285715,0.0,57376,8448,7
sionna,PUSCH,Table 2,9,200,20.0,0.0,57376,8448,7
sionna,PUSCH,Table 2,10,10,-5.0,1.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,-3.2142857142857144,1.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,-1.4285714285714284,0.003666666569188237,3104,3200,1
sionna,PUSCH,Table 2,10,10,0.35714285714285765,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,2.1428571428571432,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,3.928571428571429,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,5.714285714285715,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,7.5,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,9.285714285714286,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,11.071428571428573,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,12.857142857142858,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,14.642857142857142,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,16.42857142857143,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,18.214285714285715,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,10,20.0,0.0,3104,3200,1
sionna,PUSCH,Table 2,10,100,-5.0,1.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,-3.2142857142857144,1.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,-1.4285714285714284,0.01458619661879168,30728,7744,4
sionna,PUSCH,Table 2,10,100,0.35714285714285765,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,2.1428571428571432,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,3.928571428571429,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,5.714285714285715,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,7.5,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,9.285714285714286,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,11.071428571428573,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,12.857142857142858,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,14.642857142857142,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,16.42857142857143,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,18.214285714285715,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,100,20.0,0.0,30728,7744,4
sionna,PUSCH,Table 2,10,200,-5.0,1.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,-3.2142857142857144,1.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,-1.4285714285714284,0.02895963610578145,61480,7744,8
sionna,PUSCH,Table 2,10,200,0.35714285714285765,0.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,2.1428571428571432,0.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,3.928571428571429,0.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,5.714285714285715,0.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,7.5,0.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,9.285714285714286,0.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,11.071428571428573,0.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,12.857142857142858,0.0,61480,7744,8
sionna,PUSCH,Table 2,10,200,14.642857142857142,0.0,61480,7744,8
